"","date","returns"
"1",2018-01-02,0
"2",2018-01-03,0.00865808133816883
"3",2018-01-04,-0.00561161281907599
"4",2018-01-05,0.0250819437338603
"5",2018-01-08,0.0128215720177001
"6",2018-01-09,-0.015494751432454
"7",2018-01-10,-0.0324975396746747
"8",2018-01-11,0.0235340202856872
"9",2018-01-12,-0.00813620300347751
"10",2018-01-15,-0.0104934405666405
"11",2018-01-16,0.0120050662723821
"12",2018-01-17,0.00557363668042007
"13",2018-01-18,0.0191924852723862
"14",2018-01-19,-0.0133511536109713
"15",2018-01-22,0.000298685432376298
"16",2018-01-23,0.00639951217338448
"17",2018-01-24,-0.00535487717592721
"18",2018-01-25,0.00461294764630213
"19",2018-01-26,0.0116596715735885
"20",2018-01-29,0.00847460510560172
"21",2018-01-30,0.00145376378583435
"22",2018-01-31,0.0142811190250565
"23",2018-02-01,0.0350416726248455
"24",2018-02-02,-0.0227996108842366
"25",2018-02-06,-0.0388021146685238
"26",2018-02-07,-0.000441465268056812
"27",2018-02-08,-0.0164679647970706
"28",2018-02-09,0.0400260594969678
"29",2018-02-12,0.0124260064271111
"30",2018-02-13,-0.000568023885029248
"31",2018-02-14,-0.0144485485739157
"32",2018-02-15,-0.00100918421277237
"33",2018-02-16,-0.0252696474200044
"34",2018-02-19,0.0344585613846813
"35",2018-02-20,-0.00114393286273615
"36",2018-02-21,-0.00343973080968543
"37",2018-02-22,0.0054409335303061
"38",2018-02-23,-0.0011430709660372
"39",2018-02-26,-0.0143991337328615
"40",2018-02-27,0.00405280900427055
"41",2018-02-28,-0.044905038667502
"42",2018-03-01,-0.000906901089952099
"43",2018-03-02,-0.00804660808808843
"44",2018-03-05,0.000457090075743611
"45",2018-03-06,-0.00718710790901261
"46",2018-03-07,-0.0206225726943625
"47",2018-03-08,0.0155452642135893
"48",2018-03-09,0.0276865745507604
"49",2018-03-12,0.033201258675041
"50",2018-03-13,-0.0230503897316627
"51",2018-03-14,-0.0213157623904346
"52",2018-03-15,-0.00319140641952324
"53",2018-03-16,-0.0170394264040603
"54",2018-03-20,0.0152113181378823
"55",2018-03-21,0.00925866907408009
"56",2018-03-22,-0.0204524023840099
"57",2018-03-23,0.0020027237116058
"58",2018-03-26,0.0134516400302155
"59",2018-03-27,0.00182040604006553
"60",2018-03-28,-0.0299999048148753
"61",2018-04-02,-0.012731005565857
"62",2018-04-03,0.0206644140358316
"63",2018-04-04,0.00463748983202908
"64",2018-04-05,0.00875260121481069
"65",2018-04-06,-0.00659564077222007
"66",2018-04-09,-0.0180131226655695
"67",2018-04-10,0.0186283424910598
"68",2018-04-11,-0.00802959579978211
"69",2018-04-12,0.00649051568647472
"70",2018-04-13,-0.00231335967096125
"71",2018-04-16,-0.00231853065026926
"72",2018-04-17,0.00724701466569857
"73",2018-04-18,-0.000307359596914618
"74",2018-04-19,-0.0206512639899343
"75",2018-04-20,0.00532013061117995
"76",2018-04-23,0.00839147830997031
"77",2018-04-24,-0.0108917198701972
"78",2018-04-25,-0.00203583927717379
"79",2018-04-26,0.0381408909838023
"80",2018-04-27,0.00526774323842372
"81",2018-04-30,0.00866820642683402
"82",2018-05-02,-0.0346715256554695
"83",2018-05-03,-0.0311375428905592
"84",2018-05-04,-0.00589791921602759
"85",2018-05-07,-0.0280475288000256
"86",2018-05-08,-0.00164551911790491
"87",2018-05-09,-0.0166062722548959
"88",2018-05-10,0.0319685933039413
"89",2018-05-11,0.0319209469321477
"90",2018-05-14,-0.032407609001298
"91",2018-05-15,0.000324512663766589
"92",2018-05-16,0.00226824097012571
"93",2018-05-17,-0.0372613241829421
"94",2018-05-18,-0.0167699843847349
"95",2018-05-21,0.00731879253749871
"96",2018-05-22,0.0196461028377879
"97",2018-05-23,0.0137068689011724
"98",2018-05-24,-0.0162042578635549
"99",2018-05-25,-0.0156238042852353
"100",2018-05-28,0.0362467344175981
"101",2018-05-29,-0.0234604845991339
"102",2018-05-30,0.0311056853213343
"103",2018-05-31,0.00742666904950558
"104",2018-06-01,-0.000482668891291586
"105",2018-06-04,0.0213349734548887
"106",2018-06-05,-0.0150785097206785
"107",2018-06-06,0.00780572504803811
"108",2018-06-07,-0.0137404059379244
"109",2018-06-08,0.0670391691888142
"110",2018-06-11,-0.017758912854991
"111",2018-06-12,-0.0229253985281629
"112",2018-06-13,0.0523503491457245
"113",2018-06-14,-0.00372426941531466
"114",2018-06-15,-0.0516074322336013
"115",2018-06-18,0.00125640358703401
"116",2018-06-19,-0.0180555783789345
"117",2018-06-20,0.00111802152081205
"118",2018-06-21,-0.00688831421106202
"119",2018-06-22,0.0299285615573551
"120",2018-06-25,0.0130195263881415
"121",2018-06-26,-0.000924237398611358
"122",2018-06-27,0.00588127028960701
"123",2018-06-28,-0.0021626776017951
"124",2018-06-29,0.0362957293031309
"125",2018-07-02,-0.0412571674366973
"126",2018-07-03,0.032268273083546
"127",2018-07-04,0.00794451858169084
"128",2018-07-05,0.0187831544968714
"129",2018-07-06,-0.00676277507219599
"130",2018-07-09,0.0299354077415457
"131",2018-07-10,0.00328749452285189
"132",2018-07-11,0.0141684707812214
"133",2018-07-12,-0.0220476143994807
"134",2018-07-13,-0.0120093177472074
"135",2018-07-16,0.00667361346289037
"136",2018-07-17,0.0320151221946367
"137",2018-07-18,-0.00787273953158893
"138",2018-07-19,0.00112847888971807
"139",2018-07-20,0.00548327290407709
"140",2018-07-23,0.00754310415994412
"141",2018-07-24,0.00444298427874468
"142",2018-07-25,-0.0138104300780374
"143",2018-07-26,0.0132562927859029
"144",2018-07-27,0.0325928463084351
