"","symbol","date","open","high","low","close","volume","adjusted","returns"
"42","GCARSOA1.MX",2018-03-01,65.0500030517578,67.7799987792969,65.0500030517578,66.129997253418,428749,60.660961151123,-0.000906964032494351
"43","GCARSOA1.MX",2018-03-02,66.129997253418,67.3399963378906,64.5999984741211,65.5999984741211,354125,60.1748008728027,-0.00804667249779989
"44","GCARSOA1.MX",2018-03-05,65.0999984741211,66.9700012207031,64.1500015258789,65.629997253418,232268,60.2023162841797,0.000457153527281484
"45","GCARSOA1.MX",2018-03-06,64.5100021362305,66.8000030517578,64.5100021362305,65.1600036621094,254444,59.7712020874023,-0.00718685353644233
"46","GCARSOA1.MX",2018-03-07,64.7600021362305,65.0100021362305,63.0699996948242,63.8300018310547,385474,58.5511817932129,-0.0206227003376886
"47","GCARSOA1.MX",2018-03-08,64.5,65.6999969482422,63.1199989318848,64.8300018310547,332163,59.4684867858887,0.01554526421359
"48","GCARSOA1.MX",2018-03-09,65.3899993896484,67.9000015258789,65.3899993896484,66.6500015258789,286612,61.1379737854004,0.0276866369456537
"49","GCARSOA1.MX",2018-03-12,67.8000030517578,69.3300018310547,67.2600021362305,68.9000015258789,298369,63.2018928527832,0.0332010755655023
"50","GCARSOA1.MX",2018-03-13,69.4800033569336,70,66.25,67.3300018310547,332134,61.7617301940918,-0.0230503307817571
"51","GCARSOA1.MX",2018-03-14,67.9899978637695,67.9899978637695,65.5500030517578,65.9100036621094,239156,60.4591674804688,-0.0213157006256957
"52","GCARSOA1.MX",2018-03-15,67.25,67.25,65.5699996948242,65.6999969482422,230607,60.266529083252,-0.00319134312240887
"53","GCARSOA1.MX",2018-03-16,65.3000030517578,66,64.120002746582,64.5899963378906,1667248,59.2483215332031,-0.0170394253162724
"54","GCARSOA1.MX",2018-03-20,64.0599975585938,66.9400024414062,64.0599975585938,65.5800018310547,432628,60.1564559936523,0.0152113171659147
"55","GCARSOA1.MX",2018-03-21,65.4499969482422,67.4000015258789,65.4000015258789,66.1900024414062,644429,60.7160034179688,0.00925854283261707
"56","GCARSOA1.MX",2018-03-22,66.9899978637695,66.9899978637695,64.5800018310547,64.8499984741211,333333,59.4868316650391,-0.0204523395554812
"57","GCARSOA1.MX",2018-03-23,64.8000030517578,65.879997253418,64.7799987792969,64.9800033569336,227373,59.6060791015625,0.00200259571469452
"58","GCARSOA1.MX",2018-03-26,66.4899978637695,66.4899978637695,63.9000015258789,65.8600006103516,377644,60.4132995605469,0.013451704883793
"59","GCARSOA1.MX",2018-03-27,65.0100021362305,66.8899993896484,65.0100021362305,65.9800033569336,326713,60.5233764648438,0.00182040615490742
"60","GCARSOA1.MX",2018-03-28,66.1399993896484,66.1399993896484,63.9000015258789,64.0299987792969,357816,58.7346420288086,-0.0299999716823658
"61","GCARSOA1.MX",2018-04-02,64.1500015258789,65.5699996948242,62.8499984741211,63.2200012207031,563665,57.9916343688965,-0.0127309414500028
"62","GCARSOA1.MX",2018-04-03,63.0400009155273,65,63,64.5400009155273,455651,59.2024726867676,0.0206645442507245
"63","GCARSOA1.MX",2018-04-04,65,65.2699966430664,64.5500030517578,64.8399963378906,576154,59.4776611328125,0.00463748953390564
"64","GCARSOA1.MX",2018-04-05,65.0199966430664,65.7900009155273,64.6999969482422,65.4100036621094,421404,60.0005264282227,0.00875253707816981
"65","GCARSOA1.MX",2018-04-06,65.2699966430664,65.9400024414062,64.5199966430664,64.9800033569336,221073,59.6060791015625,-0.00659576876913182
"66","GCARSOA1.MX",2018-04-09,65.9499969482422,65.9499969482422,63.5,63.8199996948242,497644,58.5420150756836,-0.0180128643452484
"67","GCARSOA1.MX",2018-04-10,64.1800003051758,65.0999984741211,64.1699981689453,65.0199966430664,280363,59.642765045166,0.0186281482085571
"68","GCARSOA1.MX",2018-04-11,65.1399993896484,65.9499969482422,64,64.5,707810,59.1657752990723,-0.00802959631541444
"69","GCARSOA1.MX",2018-04-12,64.8399963378906,65.9899978637695,64.0100021362305,64.9199981689453,288802,59.5510368347168,0.00649045204598231
"70","GCARSOA1.MX",2018-04-13,65.0400009155273,65.6999969482422,64.4100036621094,64.7699966430664,134231,59.413444519043,-0.00231316734978115
"71","GCARSOA1.MX",2018-04-16,64.7699966430664,65.6600036621094,64.0999984741211,64.620002746582,230639,59.2758560180664,-0.00231846614623787
"72","GCARSOA1.MX",2018-04-17,65.0599975585938,65.8000030517578,64.5,65.0899963378906,547646,59.7069778442383,0.00724682206539828
"73","GCARSOA1.MX",2018-04-18,65.9000015258789,65.9000015258789,64.5,65.0699996948242,326422,59.6886367797852,-0.000307231796664809
"74","GCARSOA1.MX",2018-04-19,64.5199966430664,65.879997253418,63.7000007629395,63.7400016784668,332529,58.4686317443848,-0.0206512626563908
"75","GCARSOA1.MX",2018-04-20,64.0999984741211,64.5,62.25,64.0800018310547,303317,58.780517578125,0.00532006536769369
"76","GCARSOA1.MX",2018-04-23,63.9199981689453,65.879997253418,62.7000007629395,64.620002746582,211094,59.2758560180664,0.00839160701996366
"77","GCARSOA1.MX",2018-04-24,65.4800033569336,65.4800033569336,63.5999984741211,63.9199981689453,247881,58.6337432861328,-0.0108917184606625
"78","GCARSOA1.MX",2018-04-25,63.5099983215332,64.4700012207031,63.5,63.7900009155273,165892,58.5144958496094,-0.00203583901200144
"79","GCARSOA1.MX",2018-04-26,63.4700012207031,67.3899993896484,63.4700012207031,66.2699966430664,308967,60.7893981933594,0.0381408861044568
"80","GCARSOA1.MX",2018-04-27,65.870002746582,67.1500015258789,65.0400009155273,66.620002746582,148585,61.1104507446289,0.00526749288708928
"81","GCARSOA1.MX",2018-04-30,67.0500030517578,68.25,65.9100036621094,67.1999969482422,395605,61.6424827575684,0.00866839315704038
"82","GCARSOA1.MX",2018-05-02,66.0999984741211,68,64.7399978637695,64.9100036621094,376639,59.5418701171875,-0.0346715234722197
"83","GCARSOA1.MX",2018-05-03,65.0100021362305,65.379997253418,62.5999984741211,62.9199981689453,379128,57.7164421081543,-0.0311376730518038
"84","GCARSOA1.MX",2018-05-04,62.9900016784668,62.9900016784668,62.5,62.5499992370605,195099,57.3770446777344,-0.00589778663752849
"85","GCARSOA1.MX",2018-05-07,62.4000015258789,62.689998626709,60.3600006103516,60.8199996948242,224358,55.7901153564453,-0.0280475952847565
"86","GCARSOA1.MX",2018-05-08,60.8300018310547,61.689998626709,60.0999984741211,60.7200012207031,218117,55.6983909606934,-0.00164545062943855
"87","GCARSOA1.MX",2018-05-09,61.0299987792969,61.0299987792969,58.560001373291,59.7200012207031,184743,54.7810859680176,-0.0166062711080617
"88","GCARSOA1.MX",2018-05-10,60.0900001525879,61.9900016784668,59.0099983215332,61.6599998474121,404780,56.5606498718262,0.03196852366864
"89","GCARSOA1.MX",2018-05-11,61.9900016784668,63.9500007629395,60.0499992370605,63.6599998474121,189040,58.3952484130859,0.0319210122576239
"90","GCARSOA1.MX",2018-05-14,63.7599983215332,63.939998626709,61.5099983215332,61.6300010681152,152027,56.5331268310547,-0.0324077418039739
"91","GCARSOA1.MX",2018-05-15,61.5,62.310001373291,60.060001373291,61.6500015258789,339063,56.5514717102051,0.00032444523034858
"92","GCARSOA1.MX",2018-05-16,62.1199989318848,62.6599998474121,61.1199989318848,61.7900009155273,144561,56.6798896789551,0.00226824127578862
"93","GCARSOA1.MX",2018-05-17,60.9300003051758,61,59.310001373291,59.5299987792969,368799,54.6068000793457,-0.0372610498628774
"94","GCARSOA1.MX",2018-05-18,59.5999984741211,60.2799987792969,58.1599998474121,58.5400009155273,461367,53.6986770629883,-0.0167700530608985
"95","GCARSOA1.MX",2018-05-21,59.8899993896484,59.939998626709,58.4500007629395,58.9700012207031,229809,54.0931167602539,0.00731858045668954
"96","GCARSOA1.MX",2018-05-22,59.5299987792969,60.5200004577637,58.1500015258789,60.1399993896484,189089,55.1663551330566,0.0196463130286353
"97","GCARSOA1.MX",2018-05-23,59.2599983215332,61.5400009155273,58.6599998474121,60.9700012207031,283706,55.9277114868164,0.0137067315445503
"98","GCARSOA1.MX",2018-05-24,60.6500015258789,61.7799987792969,59.5200004577637,59.9900016784668,210306,55.0287551879883,-0.0162041203340255
"99","GCARSOA1.MX",2018-05-25,60,60.9500007629395,59,59.060001373291,230008,54.175666809082,-0.0156240144340778
"100","GCARSOA1.MX",2018-05-28,59.3600006103516,61.5,58.6500015258789,61.2400016784668,92069,56.1753807067871,0.0362467394307124
"101","GCARSOA1.MX",2018-05-29,61.3199996948242,61.9799995422363,59.5,59.8199996948242,410119,54.8728179931641,-0.0234604878230629
"102","GCARSOA1.MX",2018-05-30,59.3499984741211,62.5,59.1599998474121,61.7099990844727,598277,56.6065101623535,0.0311058917488296
"103","GCARSOA1.MX",2018-05-31,60.9599990844727,62.9500007629395,60.3600006103516,62.1699981689453,1725174,57.0284652709961,0.00742653476866995
"104","GCARSOA1.MX",2018-06-01,62.9500007629395,63.4000015258789,61.3600006103516,62.1399993896484,187141,57.0009460449219,-0.000482668923585727
"105","GCARSOA1.MX",2018-06-04,61.4099998474121,64.3000030517578,61.4099998474121,63.4799995422363,273982,58.2301330566406,0.0213351058889995
"106","GCARSOA1.MX",2018-06-05,63.5099983215332,63.9700012207031,61.75,62.5299987792969,513364,57.3586959838867,-0.0150785087253897
"107","GCARSOA1.MX",2018-06-06,62.6800003051758,64.0599975585938,62.6800003051758,63.0200004577637,406644,57.8081703186035,0.00780565854203896
"108","GCARSOA1.MX",2018-06-07,62.939998626709,64,61.5099983215332,62.1599998474121,432190,57.0192947387695,-0.0137404059379245
"109","GCARSOA1.MX",2018-06-08,62.1699981689453,66.870002746582,62.1699981689453,66.4700012207031,381428,60.9728584289551,0.067039106624958
"110","GCARSOA1.MX",2018-06-11,66.3099975585938,66.9499969482422,64.5999984741211,65.3000030517578,484194,59.8996124267578,-0.0177587866062927
"111","GCARSOA1.MX",2018-06-12,63.8600006103516,66.4800033569336,63.5099983215332,63.8199996948242,561266,58.5420150756836,-0.0229253318895957
"112","GCARSOA1.MX",2018-06-13,63.8499984741211,67.4899978637695,63.8499984741211,67.25,1312055,61.6883544921875,0.0523504661751755
"113","GCARSOA1.MX",2018-06-14,66.4000015258789,67.9499969482422,66.4000015258789,67,530639,61.4590187072754,-0.00372457883713118
"114","GCARSOA1.MX",2018-06-15,66.0100021362305,66.8000030517578,62.9000015258789,63.6300010681152,5687264,58.3677291870117,-0.0516074355209168
"115","GCARSOA1.MX",2018-06-18,63.5999984741211,64.2699966430664,62.6599998474121,63.7099990844727,292528,58.4411010742188,0.00125627312066623
"116","GCARSOA1.MX",2018-06-19,63.3499984741211,63.5800018310547,62.2299995422363,62.5699996948242,415726,57.3953857421875,-0.0180555154832529
"117","GCARSOA1.MX",2018-06-20,62.7400016784668,64.1500015258789,62.5,62.6399993896484,344826,57.459602355957,0.00111822083697621
"118","GCARSOA1.MX",2018-06-21,62.5,63.2299995422363,62.0999984741211,62.2099990844727,306715,57.0651588439941,-0.00688838060026864
"119","GCARSOA1.MX",2018-06-22,62.1100006103516,64.6999969482422,62.0999984741211,64.0999984741211,311757,58.7988548278809,0.0299286264344243
"120","GCARSOA1.MX",2018-06-25,65.370002746582,65.370002746582,63.0099983215332,64.9400024414062,382170,59.5693893432617,0.0130194615110728
"121","GCARSOA1.MX",2018-06-26,64.5999984741211,65.3000030517578,63.5299987792969,64.879997253418,272496,59.5143394470215,-0.000924557884118826
"122","GCARSOA1.MX",2018-06-27,64.879997253418,65.25,63.5099983215332,64.8000030517578,323302,59.8654136657715,0.0058816544963376
"123","GCARSOA1.MX",2018-06-28,65.0599975585938,65.2600021362305,63.5699996948242,64.6600036621094,369192,59.7360725402832,-0.00216286904139285
"124","GCARSOA1.MX",2018-06-29,65.1699981689453,67.5,64.1100006103516,67.0500030517578,694964,61.9440803527832,0.0362959801873499
"125","GCARSOA1.MX",2018-07-02,66.7099990844727,66.7099990844727,64,64.3399963378906,368583,59.4404373168945,-0.0412572906025419
"126","GCARSOA1.MX",2018-07-03,64.6699981689453,67.25,64.5100021362305,66.4499969482422,221784,61.3897552490234,0.0322682109445598
"127","GCARSOA1.MX",2018-07-04,66.4000015258789,67.0100021362305,64.9100036621094,66.9800033569336,48772,61.8794136047363,0.00794458072067705
"128","GCARSOA1.MX",2018-07-05,67.2399978637695,68.7099990844727,66.3099975585938,68.25,172504,63.0526847839355,0.0187830939967171
"129","GCARSOA1.MX",2018-07-06,67.7699966430664,70.1999969482422,67.1999969482422,67.7900009155273,415522,62.6277236938477,-0.00676259275067359
"130","GCARSOA1.MX",2018-07-09,68.4899978637695,70.1999969482422,68.1399993896484,69.8499984741211,234769,64.5308532714844,0.0299354041488167
"131","GCARSOA1.MX",2018-07-10,70.1999969482422,70.6800003051758,69.1999969482422,70.0800018310547,206091,64.7433471679688,0.00328749413481422
"132","GCARSOA1.MX",2018-07-11,70.1999969482422,71.4000015258789,69,71.0800018310547,231297,65.6671829223633,0.0141683529406196
"133","GCARSOA1.MX",2018-07-12,71.3199996948242,71.5500030517578,69.0100021362305,69.5299987792969,234614,64.235221862793,-0.0220476143994803
"134","GCARSOA1.MX",2018-07-13,69.9700012207031,70.8000030517578,68,68.6999969482422,245756,63.4684295654297,-0.0120090773317596
"135","GCARSOA1.MX",2018-07-16,69.3000030517578,69.7900009155273,68.7099990844727,69.1600036621094,181439,63.8934020996094,0.00667349245562487
"136","GCARSOA1.MX",2018-07-17,69.3300018310547,71.6900024414062,69.2300033569336,71.4100036621094,320789,65.9720687866211,0.0320153497239986
"137","GCARSOA1.MX",2018-07-18,71.5500030517578,72,70,70.8499984741211,725713,65.454704284668,-0.00787308646913321
"138","GCARSOA1.MX",2018-07-19,70.4700012207031,71.6800003051758,69,70.9300003051758,208042,65.5286026000977,0.00112836246126147
"139","GCARSOA1.MX",2018-07-20,71.4100036621094,71.9000015258789,71.0899963378906,71.3199996948242,415872,65.888916015625,0.00548350512431561
"140","GCARSOA1.MX",2018-07-23,70.8099975585938,71.9000015258789,70.0100021362305,71.8600006103516,154698,66.3877792358398,0.00754275852484643
"141","GCARSOA1.MX",2018-07-24,71.9000015258789,72.8499984741211,71.5299987792969,72.1800003051758,269093,66.6834182739258,0.00444332853423646
"142","GCARSOA1.MX",2018-07-25,72.3000030517578,73.9000015258789,70.5,71.1900024414062,285360,65.7688064575195,-0.0138106604934451
"143","GCARSOA1.MX",2018-07-26,71.8000030517578,73.3499984741211,71.3499984741211,72.1399993896484,280868,66.6464691162109,0.0132564087891351
"144","GCARSOA1.MX",2018-07-27,72.9800033569336,75.0199966430664,71.9899978637695,74.5299987792969,328790,68.8544540405273,0.0325928463084351
"145","GCARSOA1.MX",2018-07-30,74.0100021362305,77.4400024414062,74.0100021362305,76.8899993896484,462188,71.0347442626953,0.0311741981295297
"146","GCARSOA1.MX",2018-07-31,77.379997253418,77.5999984741211,74.9499969482422,77.5100021362305,585703,71.607536315918,0.00803121107808913
"147","GCARSOA1.MX",2018-08-01,75.120002746582,77.5899963378906,75.120002746582,76.5100021362305,283927,70.6836929321289,-0.0129854295346288
"148","GCARSOA1.MX",2018-08-02,75.3499984741211,75.8499984741211,72.120002746582,74.2600021362305,114694,68.6050415039062,-0.0298488713598051
"149","GCARSOA1.MX",2018-08-03,74.629997253418,75.75,74.5100021362305,75,134224,69.2886657714844,0.00991531639648802
"150","GCARSOA1.MX",2018-08-06,75.2099990844727,75.2399978637695,72.5500030517578,72.9599990844727,145551,67.4040222167969,-0.0275766467938139
"151","GCARSOA1.MX",2018-08-07,73.370002746582,76.7600021362305,73.3199996948242,76.0199966430664,526365,70.2309875488281,0.0410849387651959
"152","GCARSOA1.MX",2018-08-08,76.5500030517578,76.5500030517578,73.7200012207031,73.9499969482422,187735,68.3186264038086,-0.0276071877624133
"153","GCARSOA1.MX",2018-08-09,74,74,71.4100036621094,71.7900009155273,165849,66.3231201171875,-0.0296438878280494
"154","GCARSOA1.MX",2018-08-10,71.6999969482422,72.2600021362305,67.25,68.4499969482422,471418,63.2374496459961,-0.0476418727698418
"155","GCARSOA1.MX",2018-08-13,68.5,70.9499969482422,68.5,70.2799987792969,250820,64.928108215332,0.026383946989827
"156","GCARSOA1.MX",2018-08-14,69.8399963378906,72.5,69.3000030517578,71.9400024414062,398704,66.4617004394531,0.0233452181677816
"157","GCARSOA1.MX",2018-08-15,71.9000015258789,71.9000015258789,69.1500015258789,69.4700012207031,247792,64.1797866821289,-0.0349375365747662
"158","GCARSOA1.MX",2018-08-16,69.5100021362305,70,68.0999984741211,68.3199996948242,344704,63.1173553466797,-0.0166925350895033
"159","GCARSOA1.MX",2018-08-17,68.120002746582,70.5,68.0800018310547,69.9000015258789,348549,64.5770416259766,0.0228631779918551
"160","GCARSOA1.MX",2018-08-20,70.25,71.2600021362305,68.1600036621094,70.0699996948242,420384,64.7341003417969,0.00242916102451218
"161","GCARSOA1.MX",2018-08-21,70.6900024414062,73.6800003051758,70.2200012207031,72.4400024414062,536465,66.9236221313477,0.0332638850848159
"162","GCARSOA1.MX",2018-08-22,72.5400009155273,75.1500015258789,72.25,74.8499984741211,473368,69.1500930786133,0.0327274032049383
"163","GCARSOA1.MX",2018-08-23,74.8499984741211,76.3399963378906,72.0100021362305,74.4599990844727,375973,68.7897872924805,-0.00522411074445728
"164","GCARSOA1.MX",2018-08-24,74.8000030517578,75.120002746582,72.1999969482422,73.3099975585938,238630,67.7273712158203,-0.0155648936311898
"165","GCARSOA1.MX",2018-08-27,73.8399963378906,75.1500015258789,72.5199966430664,73.4499969482422,308879,67.8567199707031,0.00190802317576644
"166","GCARSOA1.MX",2018-08-28,73.629997253418,74.4599990844727,71.0100021362305,72.1399993896484,343988,66.6464691162109,-0.0179963542287656
"167","GCARSOA1.MX",2018-08-29,72.1399993896484,72.9400024414062,71.5899963378906,72.4599990844727,432395,66.9421005249023,0.0044260057891492
"168","GCARSOA1.MX",2018-08-30,72.6500015258789,72.6500015258789,70.5400009155273,72,247915,66.5171356201172,-0.00636848154319214
"169","GCARSOA1.MX",2018-08-31,72.1800003051758,73.9199981689453,70.5100021362305,70.6999969482422,1151315,65.3161163330078,-0.0182207826481386
"170","GCARSOA1.MX",2018-09-03,70.9000015258789,71.7799987792969,70.379997253418,70.6800003051758,39484,65.2976379394531,-0.000282947133414702
"171","GCARSOA1.MX",2018-09-04,70.5299987792969,70.6900024414062,69.1100006103516,69.2399978637695,262547,63.9673004150391,-0.0205838414099269
"172","GCARSOA1.MX",2018-09-05,68.5500030517578,69.6900024414062,67.0100021362305,68.0100021362305,348873,62.8309745788574,-0.0179238441186449
"173","GCARSOA1.MX",2018-09-06,68.5299987792969,68.9800033569336,67.7399978637695,68.5699996948242,366596,63.348331451416,0.0082003901912433
"174","GCARSOA1.MX",2018-09-07,68.3000030517578,69.5,66.75,68.879997253418,328000,63.634693145752,0.00451024348619899
"175","GCARSOA1.MX",2018-09-10,70.7399978637695,72.5999984741211,70.1600036621094,70.8499984741211,526590,65.454704284668,0.0281995544463758
"176","GCARSOA1.MX",2018-09-11,71.0100021362305,71.6399993896484,69.5100021362305,69.5599975585938,112365,64.2629241943359,-0.0183755074580256
"177","GCARSOA1.MX",2018-09-12,69.5599975585938,69.5599975585938,66.6699981689453,66.9800033569336,711746,61.8794136047363,-0.0377953089915186
"178","GCARSOA1.MX",2018-09-13,67.25,67.9800033569336,66.5199966430664,66.8099975585938,804016,61.7223472595215,-0.00254149178231611
"179","GCARSOA1.MX",2018-09-14,66.8099975585938,67.5899963378906,66.120002746582,67.0199966430664,561902,61.9163475036621,0.00313818264944921
"180","GCARSOA1.MX",2018-09-17,67.9400024414062,67.9400024414062,62.6500015258789,63.060001373291,786958,58.2579154968262,-0.060904268626337
"181","GCARSOA1.MX",2018-09-18,63.3699989318848,64.3399963378906,61.9500007629395,62.2000007629395,915288,57.4634056091309,-0.013731650560918
"182","GCARSOA1.MX",2018-09-19,61.8800010681152,62.9500007629395,61.560001373291,61.7599983215332,634421,57.0569114685059,-0.00709910447648188
"183","GCARSOA1.MX",2018-09-20,62.0999984741211,62.3400001525879,59.7999992370605,60.8499984741211,1669736,56.2162094116211,-0.0148440775261012
"184","GCARSOA1.MX",2018-09-21,61,64.5,60.4099998474121,62.560001373291,11706470,57.7959938049316,0.0277143229349743
"185","GCARSOA1.MX",2018-09-24,62.8699989318848,63.2400016784668,61.6100006103516,63,585502,58.2024879455566,0.00700864008632607
"186","GCARSOA1.MX",2018-09-25,63.1500015258789,63.1500015258789,61.8499984741211,62.6599998474121,1669824,57.8883743286133,-0.00541152640867182
"187","GCARSOA1.MX",2018-09-26,62.25,62.9599990844727,62.2299995422363,62.5900001525879,677207,57.8237075805664,-0.00111771828338458
"188","GCARSOA1.MX",2018-09-27,63.2900009155273,63.2900009155273,62.5699996948242,62.7200012207031,539252,57.9438056945801,0.00207481621915928
"189","GCARSOA1.MX",2018-09-28,62.7000007629395,62.7700004577637,62,62.0699996948242,427698,57.3433074951172,-0.0104175326034897
"190","GCARSOA1.MX",2018-10-01,62.2599983215332,62.4599990844727,61.9000015258789,62.310001373291,318643,57.5650291442871,0.0038591094575775
"191","GCARSOA1.MX",2018-10-02,62.1599998474121,62.4799995422363,61.9700012207031,62.3400001525879,287439,57.5927429199219,0.000481318380392892
"192","GCARSOA1.MX",2018-10-03,62.6399993896484,62.6399993896484,62,62.4199981689453,638650,57.6666526794434,0.00128249448589735
"193","GCARSOA1.MX",2018-10-04,62.0999984741211,63.189998626709,61.2000007629395,62.7099990844727,486790,57.9345664978027,0.00463514658295239
"194","GCARSOA1.MX",2018-10-05,62.7000007629395,62.7000007629395,61.2200012207031,62.3800010681152,483793,57.6297035217285,-0.00527608893702514
"195","GCARSOA1.MX",2018-10-08,62.0800018310547,62.0800018310547,60.7999992370605,60.8699989318848,407092,56.2346801757812,-0.0245044693632464
"196","GCARSOA1.MX",2018-10-09,61.0800018310547,61.7200012207031,60.6100006103516,61.6300010681152,193002,56.9368095397949,0.0124083967536546
